entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
gene-64240,gene,ABCG5,"ATP binding cassette subfamily G member 5 Organism: Homo sapiens The protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This protein is a member of the White subfamily. The protein encoded by this gene functions as a half-transporter to limit intestinal absorption and promote biliary excretion of sterols. It is expressed in a tissue-specific manner in the liver, colon, and intestine. This gene is tandemly arrayed on chromosome 2, in a head-to-head orientation with family member ABCG8. Mutations in this gene may contribute to sterol accumulation and atheroschlerosis, and have been observed in patients with sitosterolemia. [provided by RefSeq, Jul 2008]",,,,,,GenBank/NCBI Gene
gene-64241,gene,ABCG8,"ATP binding cassette subfamily G member 8 Organism: Homo sapiens The protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This protein is a member of the White subfamily. The protein encoded by this gene functions to exclude non-cholesterol sterol entry at the intestinal level, promote excretion of cholesterol and sterols into bile, and to facilitate transport of sterols back into the intestinal lumen. It is expressed in a tissue-specific manner in the liver, intestine, and gallbladder. This gene is tandemly arrayed on chromosome 2, in a head-to-head orientation with family member ABCG5. Mutations in this gene may contribute to sterol accumulation and atherosclerosis, and have been observed in patients with sitosterolemia. [provided by RefSeq, Jul 2008]",,,,,,GenBank/NCBI Gene
gene-84696,gene,ABHD1,"abhydrolase domain containing 1 Organism: Homo sapiens This gene is a member of the AB hydrolase superfamily and encodes a protein with an alpha/beta hydrolase fold. This domain is common to a number of hydrolytic enzymes of widely differing phylogenetic origins and catalytic functions. [provided by RefSeq, Jul 2008]",,,,,,GenBank/NCBI Gene
gene-55347,gene,ABHD10,"abhydrolase domain containing 10, depalmitoylase Organism: Homo sapiens This gene encodes a mitochondrially-localized enzyme that acts in liver cells as a hydrolase. The encoded protein removes glucuronide from mycophenolic acid acyl-glucuronide. There is a pseudogene for this gene on chromosome 6. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2013]",,,,,,GenBank/NCBI Gene
gene-83451,gene,ABHD11,"abhydrolase domain containing 11 Organism: Homo sapiens This gene encodes a protein containing an alpha/beta hydrolase fold domain. This gene is deleted in Williams syndrome, a multisystem developmental disorder caused by the deletion of contiguous genes at 7q11.23. [provided by RefSeq, Mar 2016]",,,,,,GenBank/NCBI Gene
gene-100874076,gene,ABHD11-AS2,ABHD11 antisense RNA 2 Organism: Homo sapiens DISCONTINUED: This record was discontinued by NCBI staff after review of the evidence.,,,,,,GenBank/NCBI Gene
gene-26090,gene,ABHD12,"abhydrolase domain containing 12, lysophospholipase Organism: Homo sapiens This gene encodes an enzyme that catalyzes the hydrolysis of 2-arachidonoyl glycerol (2-AG), the main endocannabinoid lipid transmitter that acts on cannabinoid receptors, CB1 and CB2. The endocannabinoid system is involved in a wide range of physiological processes, including neurotransmission, mood, appetite, pain appreciation, addiction behavior, and inflammation. Mutations in this gene are associated with the neurodegenerative disease, PHARC (polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract), resulting from an inborn error of endocannabinoid metabolism. Alternatively spliced transcript variants encoding different isoforms have been noted for this gene.[provided by RefSeq, Jan 2011]",,,,,,GenBank/NCBI Gene
gene-145447,gene,ABHD12B,"abhydrolase domain containing 12B Organism: Homo sapiens Predicted to enable lysophospholipase activity and monoacylglycerol lipase activity. Predicted to be involved in monoacylglycerol catabolic process and phosphatidylserine catabolic process. Predicted to be active in endoplasmic reticulum membrane. [provided by Alliance of Genome Resources, Apr 2025]",,,,,,GenBank/NCBI Gene
gene-84945,gene,ABHD13,"abhydrolase domain containing 13 Organism: Homo sapiens Predicted to enable palmitoyl-(protein) hydrolase activity. Predicted to be involved in protein depalmitoylation. Located in membrane. [provided by Alliance of Genome Resources, Jul 2025]",,,,,,GenBank/NCBI Gene
gene-25864,gene,ABHD14A,"abhydrolase domain containing 14A Organism: Homo sapiens Predicted to enable hydrolase activity. Predicted to be located in membrane. Predicted to be active in cytoplasm. [provided by Alliance of Genome Resources, Jul 2025]",,,,,,GenBank/NCBI Gene
gene-100526760,gene,ABHD14A-ACY1,"ABHD14A-ACY1 readthrough Organism: Homo sapiens This locus represents naturally occurring read-through transcription between the neighboring abhydrolase domain containing 14A (ABHD14A) and aminoacylase 1 (ACY1) genes on chromosome 3. The read-through transcript encodes a protein that shares sequence identity with the downstream gene product but its N-terminal region is distinct due to the use of an alternate start codon relative to the upstream gene. [provided by RefSeq, Oct 2015]",,,,,,GenBank/NCBI Gene
gene-84836,gene,ABHD14B,"abhydrolase domain containing 14B Organism: Homo sapiens Enables hydrolase activity. Involved in positive regulation of transcription by RNA polymerase II. Located in cytosol; nucleolus; and nucleoplasm. [provided by Alliance of Genome Resources, Jul 2025]",,,,,,GenBank/NCBI Gene
gene-116236,gene,ABHD15,"abhydrolase domain containing 15 Organism: Homo sapiens Predicted to enable monoacylglycerol lipase activity and short-chain carboxylesterase activity. Predicted to be involved in adipose tissue development and lipid catabolic process. Located in membrane. [provided by Alliance of Genome Resources, Jul 2025]",,,,,,GenBank/NCBI Gene
gene-104355133,gene,ABHD15-AS1,ABHD15 antisense RNA 1 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-7920,gene,ABHD16A,"abhydrolase domain containing 16A, phospholipase Organism: Homo sapiens A cluster of genes, BAT1-BAT5, has been localized in the vicinity of the genes for tumor necrosis factor alpha and tumor necrosis factor beta. These genes are all within the human major histocompatibility complex class III region. The protein encoded by this gene is thought to be involved in some aspects of immunity. Alternatively spliced transcript variants have been described. [provided by RefSeq, Apr 2010]",,,,,,GenBank/NCBI Gene
gene-105375018,gene,ABHD16A-AS1,ABHD16A antisense RNA 1 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-140701,gene,ABHD16B,"abhydrolase domain containing 16B Organism: Homo sapiens Predicted to enable monoacylglycerol lipase activity and phospholipase activity. Predicted to be involved in monoacylglycerol catabolic process and phosphatidylserine catabolic process. Located in nucleoplasm. [provided by Alliance of Genome Resources, Jul 2025]",,,,,,GenBank/NCBI Gene
gene-112268269,gene,ABHD16B-AS1,ABHD16B antisense RNA 1 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-81926,gene,ABHD17A,"abhydrolase domain containing 17A, depalmitoylase Organism: Homo sapiens Enables palmitoyl-(protein) hydrolase activity. Involved in negative regulation of NLRP3 inflammasome complex assembly; protein depalmitoylation; and protein localization to membrane. Located in endosome membrane; nuclear speck; and plasma membrane. [provided by Alliance of Genome Resources, Jul 2025]",,,,,,GenBank/NCBI Gene
gene-728917,gene,ABHD17AP1,ABHD17A pseudogene 1 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-100289252,gene,ABHD17AP2,abhydrolase domain containing 17A pseudogene 2 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-648359,gene,ABHD17AP3,ABHD17A pseudogene 3 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-729495,gene,ABHD17AP4,ABHD17A pseudogene 4 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-91219,gene,ABHD17AP5,"ABHD17A pseudogene 5 Organism: Homo sapiens This locus is a pseudogene in the FAM108 family, and lies in the immunoglobulin lambda gene cluster on chromosome 22q11.21. [provided by RefSeq, Jun 2010]",,,,,,GenBank/NCBI Gene
gene-644988,gene,ABHD17AP6,ABHD17A pseudogene 6 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-100133212,gene,ABHD17AP7,ABHD17A pseudogene 7 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-647144,gene,ABHD17AP8,ABHD17A pseudogene 8 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-100132251,gene,ABHD17AP9,ABHD17A pseudogene 9 Organism: Homo sapiens,,,,,,GenBank/NCBI Gene
gene-51104,gene,ABHD17B,"abhydrolase domain containing 17B, depalmitoylase Organism: Homo sapiens Enables palmitoyl-(protein) hydrolase activity. Involved in protein depalmitoylation. Located in membrane. [provided by Alliance of Genome Resources, Jul 2025]",,,,,,GenBank/NCBI Gene
gene-58489,gene,ABHD17C,"abhydrolase domain containing 17C, depalmitoylase Organism: Homo sapiens Enables palmitoyl-(protein) hydrolase activity. Involved in protein depalmitoylation. Predicted to be located in dendritic spine; postsynaptic density membrane; and recycling endosome membrane. Predicted to be active in endosome membrane; glutamatergic synapse; and plasma membrane. [provided by Alliance of Genome Resources, Apr 2025]",,,,,,GenBank/NCBI Gene
gene-80167,gene,ABHD18,"abhydrolase domain containing 18 Organism: Homo sapiens Located in mitochondrion. [provided by Alliance of Genome Resources, Jul 2025]",,,,,,GenBank/NCBI Gene
gene-11057,gene,ABHD2,"abhydrolase domain containing 2, acylglycerol lipase Organism: Homo sapiens This gene encodes a protein containing an alpha/beta hydrolase fold, which is a catalytic domain found in a wide range of enzymes. The encoded protein is an acylglycerol lipase that catalyzes the hydrolysis of endocannabinoid arachidonoylglycerol from the cell membrane. This leads to activation of the sperm calcium channel CatSper, which results in sperm activation. Alternative splicing of this gene results in two transcript variants encoding the same protein. [provided by RefSeq, Jan 2017]",,,,,,GenBank/NCBI Gene
gene-171586,gene,ABHD3,"abhydrolase domain containing 3, phospholipase Organism: Homo sapiens This gene encodes a protein containing an alpha/beta hydrolase fold, which is a catalytic domain found in a very wide range of enzymes. The function of this protein has not been determined. [provided by RefSeq, Jul 2008]",,,,,,GenBank/NCBI Gene
gene-63874,gene,ABHD4,"abhydrolase domain containing 4, N-acyl phospholipase B Organism: Homo sapiens Predicted to enable lysophosphatidic acid acyltransferase activity and lysophospholipase activity. Predicted to be involved in N-acylphosphatidylethanolamine metabolic process; lipid homeostasis; and phosphatidic acid biosynthetic process. Predicted to act upstream of or within N-acylethanolamine metabolic process. Predicted to be located in endoplasmic reticulum membrane. Predicted to be active in lipid droplet and mitochondrion. [provided by Alliance of Genome Resources, Apr 2025]",,,,,,GenBank/NCBI Gene
gene-51099,gene,ABHD5,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase Organism: Homo sapiens The protein encoded by this gene belongs to a large family of proteins defined by an alpha/beta hydrolase fold, and contains three sequence motifs that correspond to a catalytic triad found in the esterase/lipase/thioesterase subfamily. It differs from other members of this subfamily in that its putative catalytic triad contains an asparagine instead of the serine residue. Mutations in this gene have been associated with Chanarin-Dorfman syndrome, a triglyceride storage disease with impaired long-chain fatty acid oxidation. [provided by RefSeq, Jul 2008]",,,,,,GenBank/NCBI Gene
